ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
bubbleSortPassPerItem,int,random,140341717410316,140341721211914,3801598
bubbleSortPassPerItem,int,random,140341721878440,140341725224480,3346040
bubbleSortPassPerItem,int,random,140341725382445,140341728792141,3409696
bubbleSortPassPerItem,int,random,140341728912786,140341732177591,3264805
bubbleSortPassPerItem,int,random,140341732290964,140341735817228,3526264
bubbleSortPassPerItem,int,random,140341736062397,140341740482185,4419788
bubbleSortPassPerItem,int,random,140341740662226,140341744268769,3606543
bubbleSortPassPerItem,int,random,140341744412909,140341747769559,3356650
bubbleSortPassPerItem,int,random,140341747899408,140341751198917,3299509
bubbleSortPassPerItem,int,random,140341751367057,140341755571480,4204423
bubbleSortPassPerItem,int,random,140341755790690,140341759623983,3833293
bubbleSortPassPerItem,int,random,140341759823386,140341764127385,4303999
bubbleSortPassPerItem,int,random,140341764255537,140341768154575,3899038
bubbleSortPassPerItem,int,random,140341768295264,140341772797168,4501904
bubbleSortPassPerItem,int,random,140341772999284,140341777526766,4527482
bubbleSortPassPerItem,int,random,140341777755174,140341781844128,4088954
bubbleSortPassPerItem,int,random,140341781965107,140341785912640,3947533
bubbleSortPassPerItem,int,random,140341786112400,140341790097646,3985246
bubbleSortPassPerItem,int,random,140341790301739,140341794198952,3897213
bubbleSortPassPerItem,int,random,140341794402809,140341798426764,4023955
bubbleSortPassPerItem,int,random,140341798612059,140341802223244,3611185
bubbleSortPassPerItem,int,random,140341802508952,140341806499224,3990272
bubbleSortPassPerItem,int,random,140341806714683,140341810858611,4143928
bubbleSortPassPerItem,int,random,140341811118306,140341814763303,3644997
bubbleSortPassPerItem,int,random,140341814898525,140341818465529,3567004
bubbleSortPassPerItem,int,random,140341818583433,140341822714928,4131495
bubbleSortPassPerItem,int,random,140341822958379,140341826412113,3453734
bubbleSortPassPerItem,int,random,140341826560587,140341830086840,3526253
bubbleSortPassPerItem,int,random,140341830180160,140341833788869,3608709
bubbleSortPassPerItem,int,random,140341833913168,140341838021925,4108757
bubbleSortPassPerItem,int,random,140341838174012,140341841971901,3797889
bubbleSortPassPerItem,int,random,140341842142076,140341845761384,3619308
bubbleSortPassPerItem,int,random,140341845898243,140341849698334,3800091
bubbleSortPassPerItem,int,random,140341849791120,140341853975475,4184355
bubbleSortPassPerItem,int,random,140341854142676,140341858067273,3924597
bubbleSortPassPerItem,int,random,140341858174153,140341862089133,3914980
bubbleSortPassPerItem,int,random,140341862199595,140341865917227,3717632
bubbleSortPassPerItem,int,random,140341866018547,140341870342819,4324272
bubbleSortPassPerItem,int,random,140341870486025,140341874479358,3993333
bubbleSortPassPerItem,int,random,140341874622643,140341878803804,4181161
bubbleSortPassPerItem,int,random,140341878999341,140341882825002,3825661
bubbleSortPassPerItem,int,random,140341882953162,140341887472722,4519560
bubbleSortPassPerItem,int,random,140341887662929,140341891692583,4029654
bubbleSortPassPerItem,int,random,140341891881268,140341895652210,3770942
bubbleSortPassPerItem,int,random,140341895801715,140341899466986,3665271
bubbleSortPassPerItem,int,random,140341899551619,140341903466268,3914649
bubbleSortPassPerItem,int,random,140341903622747,140341907263136,3640389
bubbleSortPassPerItem,int,random,140341907378699,140341910938128,3559429
bubbleSortPassPerItem,int,random,140341911083059,140341914540699,3457640
bubbleSortPassPerItem,int,random,140341914614190,140341917966719,3352529
bubbleSortPassPerItem,int,random,140341918024971,140341922247111,4222140
bubbleSortPassPerItem,int,random,140341922393896,140341926092550,3698654
bubbleSortPassPerItem,int,random,140341926211572,140341930291165,4079593
bubbleSortPassPerItem,int,random,140341930382338,140341934319926,3937588
bubbleSortPassPerItem,int,random,140341934400735,140341939097598,4696863
bubbleSortPassPerItem,int,random,140341939310361,140341943403869,4093508
bubbleSortPassPerItem,int,random,140341943556463,140341947412085,3855622
bubbleSortPassPerItem,int,random,140341947526379,140341951155676,3629297
bubbleSortPassPerItem,int,random,140341951242778,140341955604474,4361696
bubbleSortPassPerItem,int,random,140341955773333,140341959966816,4193483
bubbleSortPassPerItem,int,random,140341960195356,140341964359301,4163945
bubbleSortPassPerItem,int,random,140341964562102,140341968416127,3854025
bubbleSortPassPerItem,int,random,140341968512221,140341972820635,4308414
bubbleSortPassPerItem,int,random,140341973126955,140341976910299,3783344
bubbleSortPassPerItem,int,random,140341977008049,140341980723756,3715707
bubbleSortPassPerItem,int,random,140341980825836,140341984363873,3538037
bubbleSortPassPerItem,int,random,140341984478724,140341989028182,4549458
bubbleSortPassPerItem,int,random,140341989144781,140341993263379,4118598
bubbleSortPassPerItem,int,random,140341993374018,140341997190360,3816342
bubbleSortPassPerItem,int,random,140341997316457,140342000836617,3520160
bubbleSortPassPerItem,int,random,140342000905214,140342004958573,4053359
bubbleSortPassPerItem,int,random,140342005104595,140342008831099,3726504
bubbleSortPassPerItem,int,random,140342008956504,140342012957252,4000748
bubbleSortPassPerItem,int,random,140342013104203,140342016699910,3595707
bubbleSortPassPerItem,int,random,140342016766529,140342021070236,4303707
bubbleSortPassPerItem,int,random,140342021187664,140342026043289,4855625
bubbleSortPassPerItem,int,random,140342026188780,140342029875089,3686309
bubbleSortPassPerItem,int,random,140342029955395,140342033527489,3572094
bubbleSortPassPerItem,int,random,140342033611286,140342037790030,4178744
bubbleSortPassPerItem,int,random,140342038048272,140342041810850,3762578
bubbleSortPassPerItem,int,random,140342041960805,140342045517627,3556822
bubbleSortPassPerItem,int,random,140342045608913,140342049236900,3627987
bubbleSortPassPerItem,int,random,140342049302839,140342053802791,4499952
bubbleSortPassPerItem,int,random,140342053942025,140342058058803,4116778
bubbleSortPassPerItem,int,random,140342058171402,140342061979840,3808438
bubbleSortPassPerItem,int,random,140342062157543,140342065991601,3834058
bubbleSortPassPerItem,int,random,140342066104240,140342070417810,4313570
bubbleSortPassPerItem,int,random,140342070612817,140342074581840,3969023
bubbleSortPassPerItem,int,random,140342074688380,140342078511134,3822754
bubbleSortPassPerItem,int,random,140342078690588,140342082432981,3742393
bubbleSortPassPerItem,int,random,140342082497318,140342087126696,4629378
bubbleSortPassPerItem,int,random,140342087264976,140342091152066,3887090
bubbleSortPassPerItem,int,random,140342091283107,140342094959924,3676817
bubbleSortPassPerItem,int,random,140342095071733,140342099101764,4030031
bubbleSortPassPerItem,int,random,140342099214405,140342103364347,4149942
bubbleSortPassPerItem,int,random,140342103506486,140342107644161,4137675
bubbleSortPassPerItem,int,random,140342107780266,140342111672854,3892588
bubbleSortPassPerItem,int,random,140342111938873,140342115982631,4043758
bubbleSortPassPerItem,int,random,140342116136306,140342120359661,4223355
bubbleSortPassPerItem,int,random,140342120520031,140342124580320,4060289
bubbleSortPassPerItem,int,random,140342124752426,140342128694893,3942467
bubbleSortPassPerItem,int,random,140342128779225,140342132437845,3658620
bubbleSortPassPerItem,int,random,140342132520011,140342136718136,4198125
bubbleSortPassPerItem,int,random,140342136859026,140342140796385,3937359
bubbleSortPassPerItem,int,random,140342140913041,140342144867256,3954215
bubbleSortPassPerItem,int,random,140342144976596,140342148762885,3786289
bubbleSortPassPerItem,int,random,140342148825862,140342152895286,4069424
bubbleSortPassPerItem,int,random,140342153046931,140342157107702,4060771
bubbleSortPassPerItem,int,random,140342157266950,140342161160081,3893131
bubbleSortPassPerItem,int,random,140342161276200,140342165083371,3807171
bubbleSortPassPerItem,int,random,140342165197023,140342169469506,4272483
bubbleSortPassPerItem,int,random,140342169615823,140342173560035,3944212
bubbleSortPassPerItem,int,random,140342173691387,140342177227974,3536587
bubbleSortPassPerItem,int,random,140342177347353,140342181062442,3715089
bubbleSortPassPerItem,int,random,140342181149487,140342184606675,3457188
bubbleSortPassPerItem,int,random,140342184705456,140342189350691,4645235
bubbleSortPassPerItem,int,random,140342189498269,140342193514394,4016125
bubbleSortPassPerItem,int,random,140342193642572,140342197738544,4095972
bubbleSortPassPerItem,int,random,140342197902710,140342201895876,3993166
bubbleSortPassPerItem,int,random,140342202030823,140342206234621,4203798
bubbleSortPassPerItem,int,random,140342206407533,140342210195202,3787669
bubbleSortPassPerItem,int,random,140342210304253,140342213664095,3359842
bubbleSortPassPerItem,int,random,140342213729185,140342217323707,3594522
bubbleSortPassPerItem,int,random,140342217393090,140342221685265,4292175
bubbleSortPassPerItem,int,random,140342221873078,140342225887791,4014713
bubbleSortUntilNoChange,int,random,140342252245239,140342252253184,7945
bubbleSortUntilNoChange,int,random,140342252551428,140342252565835,14407
bubbleSortUntilNoChange,int,random,140342252686167,140342252696012,9845
bubbleSortUntilNoChange,int,random,140342252794118,140342252804510,10392
bubbleSortUntilNoChange,int,random,140342252859429,140342252892293,32864
bubbleSortUntilNoChange,int,random,140342253019481,140342253031093,11612
bubbleSortUntilNoChange,int,random,140342253080603,140342253091053,10450
bubbleSortUntilNoChange,int,random,140342253137101,140342253147510,10409
bubbleSortUntilNoChange,int,random,140342253267508,140342253277654,10146
bubbleSortUntilNoChange,int,random,140342253384023,140342253394122,10099
bubbleSortUntilNoChange,int,random,140342253441253,140342253451276,10023
bubbleSortUntilNoChange,int,random,140342253497818,140342253508104,10286
bubbleSortUntilNoChange,int,random,140342253557115,140342253568948,11833
bubbleSortUntilNoChange,int,random,140342253631099,140342253641157,10058
bubbleSortUntilNoChange,int,random,140342253699073,140342253711820,12747
bubbleSortUntilNoChange,int,random,140342253777060,140342253807500,30440
bubbleSortUntilNoChange,int,random,140342253881525,140342253895702,14177
bubbleSortUntilNoChange,int,random,140342253962941,140342254022316,59375
bubbleSortUntilNoChange,int,random,140342254088253,140342254098284,10031
bubbleSortUntilNoChange,int,random,140342254144093,140342254154375,10282
bubbleSortUntilNoChange,int,random,140342254196671,140342254206686,10015
bubbleSortUntilNoChange,int,random,140342254251082,140342254276058,24976
bubbleSortUntilNoChange,int,random,140342254349937,140342254360064,10127
bubbleSortUntilNoChange,int,random,140342254405699,140342254415827,10128
bubbleSortUntilNoChange,int,random,140342254459537,140342254469501,9964
bubbleSortUntilNoChange,int,random,140342254512211,140342254522469,10258
bubbleSortUntilNoChange,int,random,140342254565705,140342254575831,10126
bubbleSortUntilNoChange,int,random,140342254617478,140342254627500,10022
bubbleSortUntilNoChange,int,random,140342254669647,140342254679731,10084
bubbleSortUntilNoChange,int,random,140342254720595,140342254732167,11572
bubbleSortUntilNoChange,int,random,140342254776143,140342254786244,10101
bubbleSortUntilNoChange,int,random,140342254829143,140342254839216,10073
bubbleSortUntilNoChange,int,random,140342254880752,140342254890679,9927
bubbleSortUntilNoChange,int,random,140342254948450,140342254958579,10129
bubbleSortUntilNoChange,int,random,140342255006814,140342255017892,11078
bubbleSortUntilNoChange,int,random,140342255068483,140342255079326,10843
bubbleSortUntilNoChange,int,random,140342255125911,140342255137078,11167
bubbleSortUntilNoChange,int,random,140342255178898,140342255190428,11530
bubbleSortUntilNoChange,int,random,140342255233565,140342255243602,10037
bubbleSortUntilNoChange,int,random,140342255285367,140342255296552,11185
bubbleSortUntilNoChange,int,random,140342255345008,140342255355124,10116
bubbleSortUntilNoChange,int,random,140342255400721,140342255410843,10122
bubbleSortUntilNoChange,int,random,140342255456585,140342255466654,10069
bubbleSortUntilNoChange,int,random,140342255510899,140342255520974,10075
bubbleSortUntilNoChange,int,random,140342255571431,140342255581474,10043
bubbleSortUntilNoChange,int,random,140342255625860,140342255638404,12544
bubbleSortUntilNoChange,int,random,140342255687750,140342255697853,10103
bubbleSortUntilNoChange,int,random,140342255739836,140342255749827,9991
bubbleSortUntilNoChange,int,random,140342255795477,140342255805603,10126
bubbleSortUntilNoChange,int,random,140342255847047,140342255857117,10070
bubbleSortUntilNoChange,int,random,140342255897529,140342255907566,10037
bubbleSortUntilNoChange,int,random,140342255949672,140342255959640,9968
bubbleSortUntilNoChange,int,random,140342256019007,140342256029861,10854
bubbleSortUntilNoChange,int,random,140342256080953,140342256092320,11367
bubbleSortUntilNoChange,int,random,140342256137229,140342256147301,10072
bubbleSortUntilNoChange,int,random,140342256189190,140342256199174,9984
bubbleSortUntilNoChange,int,random,140342256276320,140342256287431,11111
bubbleSortUntilNoChange,int,random,140342256333943,140342256344056,10113
bubbleSortUntilNoChange,int,random,140342256386811,140342256397106,10295
bubbleSortUntilNoChange,int,random,140342256439303,140342256449346,10043
bubbleSortUntilNoChange,int,random,140342256494600,140342256504642,10042
bubbleSortUntilNoChange,int,random,140342256552318,140342256562284,9966
bubbleSortUntilNoChange,int,random,140342256605351,140342256616761,11410
bubbleSortUntilNoChange,int,random,140342256662503,140342256672377,9874
bubbleSortUntilNoChange,int,random,140342256714869,140342256724866,9997
bubbleSortUntilNoChange,int,random,140342256772418,140342256782381,9963
bubbleSortUntilNoChange,int,random,140342256824655,140342256834647,9992
bubbleSortUntilNoChange,int,random,140342256910202,140342256920007,9805
bubbleSortUntilNoChange,int,random,140342256961986,140342256971117,9131
bubbleSortUntilNoChange,int,random,140342257012258,140342257021426,9168
bubbleSortUntilNoChange,int,random,140342257088736,140342257100137,11401
bubbleSortUntilNoChange,int,random,140342257142329,140342257173096,30767
bubbleSortUntilNoChange,int,random,140342257216433,140342257226792,10359
bubbleSortUntilNoChange,int,random,140342257274200,140342257284550,10350
bubbleSortUntilNoChange,int,random,140342257329124,140342257339528,10404
bubbleSortUntilNoChange,int,random,140342257381860,140342257392258,10398
bubbleSortUntilNoChange,int,random,140342257434386,140342257444790,10404
bubbleSortUntilNoChange,int,random,140342257488684,140342257499136,10452
bubbleSortUntilNoChange,int,random,140342257543034,140342257554569,11535
bubbleSortUntilNoChange,int,random,140342257600287,140342257610600,10313
bubbleSortUntilNoChange,int,random,140342257657936,140342257668322,10386
bubbleSortUntilNoChange,int,random,140342257712512,140342257726850,14338
bubbleSortUntilNoChange,int,random,140342257787787,140342257799309,11522
bubbleSortUntilNoChange,int,random,140342257845443,140342257855837,10394
bubbleSortUntilNoChange,int,random,140342257901075,140342257911561,10486
bubbleSortUntilNoChange,int,random,140342257956166,140342257966663,10497
bubbleSortUntilNoChange,int,random,140342258012948,140342258025452,12504
bubbleSortUntilNoChange,int,random,140342258070562,140342258090758,20196
bubbleSortUntilNoChange,int,random,140342258141198,140342258151404,10206
bubbleSortUntilNoChange,int,random,140342258196106,140342258206245,10139
bubbleSortUntilNoChange,int,random,140342258248375,140342258258601,10226
bubbleSortUntilNoChange,int,random,140342258300493,140342258310641,10148
bubbleSortUntilNoChange,int,random,140342258355364,140342258366582,11218
bubbleSortUntilNoChange,int,random,140342258408131,140342258418268,10137
bubbleSortUntilNoChange,int,random,140342258461173,140342258472969,11796
bubbleSortUntilNoChange,int,random,140342258514939,140342258525026,10087
bubbleSortUntilNoChange,int,random,140342258566326,140342258576507,10181
bubbleSortUntilNoChange,int,random,140342258620171,140342258630306,10135
bubbleSortUntilNoChange,int,random,140342258673455,140342258683588,10133
bubbleSortUntilNoChange,int,random,140342258728020,140342258738364,10344
bubbleSortUntilNoChange,int,random,140342258786267,140342258796479,10212
bubbleSortUntilNoChange,int,random,140342258840098,140342258850271,10173
bubbleSortUntilNoChange,int,random,140342258895732,140342258905894,10162
bubbleSortUntilNoChange,int,random,140342258947015,140342258958799,11784
bubbleSortUntilNoChange,int,random,140342259005722,140342259015879,10157
bubbleSortUntilNoChange,int,random,140342259058316,140342259069550,11234
bubbleSortUntilNoChange,int,random,140342259112057,140342259122182,10125
bubbleSortUntilNoChange,int,random,140342259176359,140342259187577,11218
bubbleSortUntilNoChange,int,random,140342259238609,140342259248683,10074
bubbleSortUntilNoChange,int,random,140342259293392,140342259303614,10222
bubbleSortUntilNoChange,int,random,140342259353572,140342259363714,10142
bubbleSortUntilNoChange,int,random,140342259407986,140342259420322,12336
bubbleSortUntilNoChange,int,random,140342259468904,140342259479117,10213
bubbleSortUntilNoChange,int,random,140342259526484,140342259536684,10200
bubbleSortUntilNoChange,int,random,140342259581503,140342259591688,10185
bubbleSortUntilNoChange,int,random,140342259637827,140342259648015,10188
bubbleSortUntilNoChange,int,random,140342259693150,140342259704429,11279
bubbleSortUntilNoChange,int,random,140342259758810,140342259768949,10139
bubbleSortUntilNoChange,int,random,140342259810875,140342259821073,10198
bubbleSortUntilNoChange,int,random,140342259874287,140342259885717,11430
bubbleSortUntilNoChange,int,random,140342259935935,140342259946053,10118
bubbleSortUntilNoChange,int,random,140342259993310,140342260017735,24425
bubbleSortUntilNoChange,int,random,140342260090357,140342260106232,15875
bubbleSortUntilNoChange,int,random,140342260185350,140342260201170,15820
bubbleSortUntilNoChange,int,random,140342260258583,140342260274446,15863
bubbleSortWhileNeeded,int,random,140342273475669,140342273484223,8554
bubbleSortWhileNeeded,int,random,140342273644944,140342273658193,13249
bubbleSortWhileNeeded,int,random,140342273756435,140342273772167,15732
bubbleSortWhileNeeded,int,random,140342273858310,140342273868444,10134
bubbleSortWhileNeeded,int,random,140342273924644,140342273934767,10123
bubbleSortWhileNeeded,int,random,140342273979681,140342273989801,10120
bubbleSortWhileNeeded,int,random,140342274038727,140342274048817,10090
bubbleSortWhileNeeded,int,random,140342274094827,140342274106468,11641
bubbleSortWhileNeeded,int,random,140342274150582,140342274165858,15276
bubbleSortWhileNeeded,int,random,140342274233248,140342274250137,16889
bubbleSortWhileNeeded,int,random,140342274314322,140342274330233,15911
bubbleSortWhileNeeded,int,random,140342274380906,140342274390914,10008
bubbleSortWhileNeeded,int,random,140342274436506,140342274446563,10057
bubbleSortWhileNeeded,int,random,140342274494734,140342274504812,10078
bubbleSortWhileNeeded,int,random,140342274547765,140342274557826,10061
bubbleSortWhileNeeded,int,random,140342274606080,140342274617286,11206
bubbleSortWhileNeeded,int,random,140342274684428,140342274694594,10166
bubbleSortWhileNeeded,int,random,140342274744828,140342274754920,10092
bubbleSortWhileNeeded,int,random,140342274797014,140342274807432,10418
bubbleSortWhileNeeded,int,random,140342274869146,140342274886589,17443
bubbleSortWhileNeeded,int,random,140342274958213,140342274973768,15555
bubbleSortWhileNeeded,int,random,140342275044893,140342275061121,16228
bubbleSortWhileNeeded,int,random,140342275132694,140342275148945,16251
bubbleSortWhileNeeded,int,random,140342275222593,140342275241231,18638
bubbleSortWhileNeeded,int,random,140342275292669,140342275308952,16283
bubbleSortWhileNeeded,int,random,140342275369418,140342275382550,13132
bubbleSortWhileNeeded,int,random,140342275448529,140342275461959,13430
bubbleSortWhileNeeded,int,random,140342275527713,140342275543306,15593
bubbleSortWhileNeeded,int,random,140342275610830,140342275629451,18621
bubbleSortWhileNeeded,int,random,140342275711549,140342275721665,10116
bubbleSortWhileNeeded,int,random,140342275765909,140342275776073,10164
bubbleSortWhileNeeded,int,random,140342275815968,140342275826025,10057
bubbleSortWhileNeeded,int,random,140342275894456,140342275907542,13086
bubbleSortWhileNeeded,int,random,140342275950766,140342275960803,10037
bubbleSortWhileNeeded,int,random,140342276021149,140342276031238,10089
bubbleSortWhileNeeded,int,random,140342276090600,140342276099704,9104
bubbleSortWhileNeeded,int,random,140342276132889,140342276141997,9108
bubbleSortWhileNeeded,int,random,140342276177134,140342276186250,9116
bubbleSortWhileNeeded,int,random,140342276221254,140342276230367,9113
bubbleSortWhileNeeded,int,random,140342276271166,140342276280245,9079
bubbleSortWhileNeeded,int,random,140342276314001,140342276324298,10297
bubbleSortWhileNeeded,int,random,140342276360349,140342276369429,9080
bubbleSortWhileNeeded,int,random,140342276429079,140342276439094,10015
bubbleSortWhileNeeded,int,random,140342276474631,140342276484592,9961
bubbleSortWhileNeeded,int,random,140342276521546,140342276531532,9986
bubbleSortWhileNeeded,int,random,140342276621516,140342276630677,9161
bubbleSortWhileNeeded,int,random,140342276670990,140342276680080,9090
bubbleSortWhileNeeded,int,random,140342276715097,140342276724216,9119
bubbleSortWhileNeeded,int,random,140342276771368,140342276781888,10520
bubbleSortWhileNeeded,int,random,140342276823668,140342276832825,9157
bubbleSortWhileNeeded,int,random,140342276868048,140342276877126,9078
bubbleSortWhileNeeded,int,random,140342276909834,140342276918943,9109
bubbleSortWhileNeeded,int,random,140342276951923,140342276961020,9097
bubbleSortWhileNeeded,int,random,140342276995454,140342277004555,9101
bubbleSortWhileNeeded,int,random,140342277037301,140342277046427,9126
bubbleSortWhileNeeded,int,random,140342277107516,140342277117529,10013
bubbleSortWhileNeeded,int,random,140342277157180,140342277168958,11778
bubbleSortWhileNeeded,int,random,140342277206039,140342277216070,10031
bubbleSortWhileNeeded,int,random,140342277260916,140342277270982,10066
bubbleSortWhileNeeded,int,random,140342277317494,140342277327648,10154
bubbleSortWhileNeeded,int,random,140342277372062,140342277382438,10376
bubbleSortWhileNeeded,int,random,140342277424924,140342277434933,10009
bubbleSortWhileNeeded,int,random,140342277477820,140342277487813,9993
bubbleSortWhileNeeded,int,random,140342277531446,140342277541465,10019
bubbleSortWhileNeeded,int,random,140342277582405,140342277593792,11387
bubbleSortWhileNeeded,int,random,140342277647013,140342277657029,10016
bubbleSortWhileNeeded,int,random,140342277697518,140342277707511,9993
bubbleSortWhileNeeded,int,random,140342277763973,140342277774079,10106
bubbleSortWhileNeeded,int,random,140342277817438,140342277827520,10082
bubbleSortWhileNeeded,int,random,140342277872817,140342277889363,16546
bubbleSortWhileNeeded,int,random,140342277945356,140342277961723,16367
bubbleSortWhileNeeded,int,random,140342278014464,140342278030472,16008
bubbleSortWhileNeeded,int,random,140342278078334,140342278088501,10167
bubbleSortWhileNeeded,int,random,140342278129263,140342278144800,15537
bubbleSortWhileNeeded,int,random,140342278189855,140342278221105,31250
bubbleSortWhileNeeded,int,random,140342278260970,140342278275502,14532
bubbleSortWhileNeeded,int,random,140342278330734,140342278346655,15921
bubbleSortWhileNeeded,int,random,140342278398041,140342278413666,15625
bubbleSortWhileNeeded,int,random,140342278482620,140342278499004,16384
bubbleSortWhileNeeded,int,random,140342278559089,140342278573761,14672
bubbleSortWhileNeeded,int,random,140342278632289,140342278646913,14624
bubbleSortWhileNeeded,int,random,140342278706884,140342278727064,20180
bubbleSortWhileNeeded,int,random,140342278786867,140342278802290,15423
bubbleSortWhileNeeded,int,random,140342278859545,140342278875479,15934
bubbleSortWhileNeeded,int,random,140342278935540,140342278952976,17436
bubbleSortWhileNeeded,int,random,140342279017435,140342279032994,15559
bubbleSortWhileNeeded,int,random,140342279091409,140342279104763,13354
bubbleSortWhileNeeded,int,random,140342279160734,140342279170441,9707
bubbleSortWhileNeeded,int,random,140342279231949,140342279248971,17022
bubbleSortWhileNeeded,int,random,140342279306905,140342279325712,18807
bubbleSortWhileNeeded,int,random,140342279397886,140342279409356,11470
bubbleSortWhileNeeded,int,random,140342279457627,140342279467357,9730
bubbleSortWhileNeeded,int,random,140342279516702,140342279528389,11687
bubbleSortWhileNeeded,int,random,140342279585193,140342279602642,17449
bubbleSortWhileNeeded,int,random,140342279658505,140342279674862,16357
bubbleSortWhileNeeded,int,random,140342279743385,140342279755468,12083
bubbleSortWhileNeeded,int,random,140342279798891,140342279808608,9717
bubbleSortWhileNeeded,int,random,140342279842698,140342279854064,11366
bubbleSortWhileNeeded,int,random,140342279891527,140342279901254,9727
bubbleSortWhileNeeded,int,random,140342279954073,140342279970807,16734
bubbleSortWhileNeeded,int,random,140342280087473,140342280102877,15404
bubbleSortWhileNeeded,int,random,140342280171037,140342280186672,15635
bubbleSortWhileNeeded,int,random,140342280241671,140342280256659,14988
bubbleSortWhileNeeded,int,random,140342280308919,140342280318402,9483
bubbleSortWhileNeeded,int,random,140342280367494,140342280383084,15590
bubbleSortWhileNeeded,int,random,140342280443579,140342280462887,19308
bubbleSortWhileNeeded,int,random,140342280517170,140342280534545,17375
bubbleSortWhileNeeded,int,random,140342280588855,140342280604132,15277
bubbleSortWhileNeeded,int,random,140342280663823,140342280679402,15579
bubbleSortWhileNeeded,int,random,140342280737220,140342280752709,15489
bubbleSortWhileNeeded,int,random,140342280805785,140342280815204,9419
bubbleSortWhileNeeded,int,random,140342280850346,140342280865317,14971
bubbleSortWhileNeeded,int,random,140342280918648,140342280935668,17020
bubbleSortWhileNeeded,int,random,140342280998712,140342281014556,15844
bubbleSortWhileNeeded,int,random,140342281067515,140342281078167,10652
bubbleSortWhileNeeded,int,random,140342281133975,140342281149846,15871
bubbleSortWhileNeeded,int,random,140342281204329,140342281219428,15099
bubbleSortWhileNeeded,int,random,140342281278286,140342281294164,15878
bubbleSortWhileNeeded,int,random,140342281354422,140342281370283,15861
bubbleSortWhileNeeded,int,random,140342281423845,140342281439053,15208
bubbleSortWhileNeeded,int,random,140342281493565,140342281502966,9401
bubbleSortWhileNeeded,int,random,140342281548342,140342281564105,15763
bubbleSortWhileNeeded,int,random,140342281617117,140342281634871,17754
bubbleSortWhileNeeded,int,random,140342281689297,140342281698691,9394
bubbleSortWhileNeeded,int,random,140342281740059,140342281752866,12807
bubbleSortPassPerItem,int,sorted,140342381116675,140342384395047,3278372
bubbleSortPassPerItem,int,sorted,140342384530557,140342388821772,4291215
bubbleSortPassPerItem,int,sorted,140342389002219,140342392551248,3549029
bubbleSortPassPerItem,int,sorted,140342392618619,140342396401287,3782668
bubbleSortPassPerItem,int,sorted,140342396497537,140342400273139,3775602
bubbleSortPassPerItem,int,sorted,140342400330817,140342404111031,3780214
bubbleSortPassPerItem,int,sorted,140342404183740,140342408450519,4266779
bubbleSortPassPerItem,int,sorted,140342408652451,140342412286549,3634098
bubbleSortPassPerItem,int,sorted,140342412401022,140342416429933,4028911
bubbleSortPassPerItem,int,sorted,140342416598105,140342420523497,3925392
bubbleSortPassPerItem,int,sorted,140342420666423,140342424524871,3858448
bubbleSortPassPerItem,int,sorted,140342424625550,140342428248818,3623268
bubbleSortPassPerItem,int,sorted,140342428279391,140342432310839,4031448
bubbleSortPassPerItem,int,sorted,140342432354851,140342435904161,3549310
bubbleSortPassPerItem,int,sorted,140342435963620,140342439883899,3920279
bubbleSortPassPerItem,int,sorted,140342439958175,140342443290470,3332295
bubbleSortPassPerItem,int,sorted,140342443319195,140342446830983,3511788
bubbleSortPassPerItem,int,sorted,140342446891688,140342450431167,3539479
bubbleSortPassPerItem,int,sorted,140342450460289,140342454402204,3941915
bubbleSortPassPerItem,int,sorted,140342454452830,140342458085247,3632417
bubbleSortPassPerItem,int,sorted,140342458140996,140342461843737,3702741
bubbleSortPassPerItem,int,sorted,140342461882749,140342465352442,3469693
bubbleSortPassPerItem,int,sorted,140342465391698,140342468827928,3436230
bubbleSortPassPerItem,int,sorted,140342468894917,140342472773607,3878690
bubbleSortPassPerItem,int,sorted,140342472867837,140342476342797,3474960
bubbleSortPassPerItem,int,sorted,140342476407755,140342480576964,4169209
bubbleSortPassPerItem,int,sorted,140342480628525,140342485163769,4535244
bubbleSortPassPerItem,int,sorted,140342485235164,140342489195676,3960512
bubbleSortPassPerItem,int,sorted,140342489272497,140342493121011,3848514
bubbleSortPassPerItem,int,sorted,140342493195335,140342496815378,3620043
bubbleSortPassPerItem,int,sorted,140342496864040,140342501046607,4182567
bubbleSortPassPerItem,int,sorted,140342501113738,140342505262474,4148736
bubbleSortPassPerItem,int,sorted,140342505342307,140342509091684,3749377
bubbleSortPassPerItem,int,sorted,140342509163539,140342512823314,3659775
bubbleSortPassPerItem,int,sorted,140342512896613,140342518119204,5222591
bubbleSortPassPerItem,int,sorted,140342518201424,140342521924511,3723087
bubbleSortPassPerItem,int,sorted,140342521984569,140342526603575,4619006
bubbleSortPassPerItem,int,sorted,140342526670937,140342529993211,3322274
bubbleSortPassPerItem,int,sorted,140342530029895,140342533895345,3865450
bubbleSortPassPerItem,int,sorted,140342533941002,140342537522993,3581991
bubbleSortPassPerItem,int,sorted,140342537569776,140342541294872,3725096
bubbleSortPassPerItem,int,sorted,140342541361141,140342544779359,3418218
bubbleSortPassPerItem,int,sorted,140342544815050,140342548325467,3510417
bubbleSortPassPerItem,int,sorted,140342548404919,140342552272081,3867162
